genes	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
BICC1	3.02662200249126	-2.05958497548211	1.01293689857931	-2.03328063018612	0.0420241789666239	0.500802076112116
BICD1	10.1188544848109	0.0796918688626064	0.526951034350362	0.151232019044905	0.879792693218153	0.983974954194638
BICD2	5.19993296932861	0.165462408337255	0.716511587995296	0.230927749263898	0.817370932511037	0.977884325826403
BID	0.513314346827175	0.245064640299473	1.29642809993904	0.189030645286844	0.850068798295728	NA
BIK	0.209681888483288	-1.42370150277887	3.29447098859912	-0.432148744883699	0.665633308795267	NA
BIN1	7.4080476387417	0.67497252468819	0.719479620243184	0.938139880126208	0.348172529474645	0.84173178295689
BIN2	0.0104195241250808	-0.642046035324701	4.23453726376952	-0.151621297755014	0.87948563443963	NA
BIN3	0.912072144961028	-1.49824619262549	1.15964586951094	-1.29198596917983	0.196362003636899	NA
BIRC2	2.03559460277977	1.17903708310244	0.712980844970003	1.65367287413177	0.0981939970298578	NA
BIRC5	0.0142840397598238	-0.676783356131278	4.2344376940494	-0.159828389276421	0.873016260141458	NA
BIRC6	23.399037391246	0.0448716338198945	0.272173743925665	0.164863932768437	0.869051081360592	0.983974954194638
BIRC7	0	NA	NA	NA	NA	NA
BIVM	0.65943663417184	0.862268885626883	1.83541467163109	0.469795136191542	0.638501389691974	NA
BLCAP	2.00850952538298	-1.20830838906856	0.885582699063088	-1.36442185506436	0.172434833314619	NA
BLID	0	NA	NA	NA	NA	NA
BLK	0.0831442638760124	0.330350629140617	3.75435233141478	0.0879913764023655	0.929883530191307	NA
BLM	4.91330842858579	-0.29695606143801	0.900965906517056	-0.329597445685797	0.741704152899319	0.967385765040542
BLMH	2.33120015801944	-0.0812874411283351	0.709674748975132	-0.114541825316069	0.908808292745549	NA
BLNK	0.27689288425292	-1.93891790533856	2.48755856480555	-0.77944613355872	0.435716956944967	NA
BLOC1S1	0.409288826804762	-1.66898181266755	2.64283945609537	-0.631510858072841	0.527706551908134	NA
BLOC1S2	1.13771708522279	0.302210196510512	0.921576726516992	0.327927331295231	0.742966607991622	NA
BLOC1S4	0.599830665149089	1.41282850014196	1.10392975569342	1.27981739132896	0.200609365945876	NA
BLOC1S5	0.54159757640604	-2.53671391228388	2.47922947285034	-1.0231864133849	0.3062197155947	NA
BLOC1S6	1.45562736087069	2.05881299921319	1.77107158691336	1.16246740923743	0.245045655564322	NA
BLVRA	1.23012233750692	-0.778505897409103	1.02536286322715	-0.759249164689752	0.447703520821117	NA
BLVRB	0.674782328697329	-1.71416947769266	1.51298530589433	-1.13297166272174	0.257226153551762	NA
BLZF1	1.13219605119469	0.759878761226693	0.955785370764191	0.795030751118462	0.426595614505901	NA
BMF	0.309857931625344	-1.29089201426078	3.10486366294009	-0.415764476124659	0.677582355736214	NA
BMI1	0.307016989886608	-2.0394288553679	1.83703270573195	-1.11017558315888	0.26692337220923	NA
BMP2	0.668664680832076	-1.77009686915111	1.66865426207247	-1.06079306503712	0.288783954549678	NA
BMP2K	4.33883848188378	-0.762414509926447	0.654321219058945	-1.16519912195873	0.243938400978498	0.790400531033148
BMP3	0	NA	NA	NA	NA	NA
BMP4	0.390096911499457	0.89703834242453	1.96463894631753	0.456591957573638	0.647964360912838	NA
BMP5	0.100001535555582	-0.98974402640004	4.23332681957367	-0.233798161253167	0.815141677127827	NA
BMP6	0.672837386514673	-2.20725846051951	1.64628310814398	-1.34075266252836	0.180000770110148	NA
BMP7	5.16135370500102	-0.926385458931019	1.19047758007797	-0.778162877179383	0.436472998668284	0.867440864591722
BMPER	126.656678422164	0.443681493043139	1.0158029767945	0.436779083325029	0.662271569662106	0.949067845246934
BMPR1A	10.9948815671763	-0.532008723191683	0.365981682151267	-1.45364849974047	0.146043783210687	0.721957903985229
BMPR1B	1.24875696580193	-0.90854404935575	1.02611229171708	-0.88542360976439	0.375928203297777	NA
BMPR2	21.4558625635628	-0.515906565424986	0.321412628994006	-1.60512225994271	0.108466901411283	0.663248429941122
BMX	0.0569240043554761	-1.0185085528001	4.23323314129708	-0.24059826586542	0.809866494347849	NA
BNC1	0	NA	NA	NA	NA	NA
BNC2	0.422843678415582	0.365338281354728	1.3345465837377	0.273754611346361	0.784273206415707	NA
BNIP1	1.4822420458097	-1.2208490782976	1.03480040109886	-1.179791848748	0.238083012292225	NA
BNIP3	2.07030169283262	-0.975969310560116	0.896456966522857	-1.08869621968098	0.276287869411279	NA
BNIP3L	4.02134206764031	0.412665013025231	0.700700709268132	0.588931918530882	0.555906945053497	0.9044358276957
BNIPL	0.117960995668241	-0.36825601672285	2.54812778181818	-0.144520231422651	0.885089681786142	NA
BOC	1.62198580478578	-2.42255740735054	1.53330391179333	-1.57995906011689	0.11411624240502	NA
BOD1L1	5.75100363074466	-0.177436504059639	0.585147765267683	-0.303233669496232	0.761711791648707	0.967385765040542
BOK	0.568025199865218	1.17214267886456	1.4630678903949	0.8011539905699	0.423042503204459	NA
BOLA1	0.349021576319462	-0.255933170601918	1.47239810061831	-0.173820633492018	0.862006428056279	NA
BOLA2B	0.0714869394269452	-1.09799486388726	3.94807089250624	-0.278109206694171	0.780928528510596	NA
BOLA3	0.533023668109422	-1.40903236851645	1.50498012405753	-0.936246496543489	0.349146288490374	NA
BOLL	0.0120283187017715	-0.65682155637264	4.23449464339992	-0.155112147182992	0.87673290602259	NA
BOP1	0.752464924531432	-0.207250191556206	1.29190488945661	-0.160422174455411	0.872548523136608	NA
BORA	0.702415074693787	-0.271245964773898	1.41040907557952	-0.192317228717807	0.847493723725817	NA
BPGM	0.310483717228148	1.70022914225222	1.6354163647871	1.039630750224	0.298511484835745	NA
BPHL	2.32398443669446	-0.795075223068616	0.863133550475406	-0.921149713889231	0.356972268018651	NA
BPIFA2	0	NA	NA	NA	NA	NA
BPIFA3	0	NA	NA	NA	NA	NA
BPIFB1	0.0139693647651546	-0.67404911847158	4.23444545200101	-0.159182383174414	0.873525183074162	NA
BPIFB2	0	NA	NA	NA	NA	NA
BPIFB4	0.0640809351491352	-0.754780805168481	4.2341598096908	-0.178259876597241	0.858518887918577	NA
BPIFC	0.722199398725712	-2.63310534398982	1.61300608437014	-1.63242121000308	0.102590784010323	NA
BPNT1	0.952817739640497	0.453927230314843	1.05424616602233	0.430570435012829	0.666780742155589	NA
BPTF	24.3613381680781	-0.307596423327639	0.337245257220725	-0.91208524580175	0.361723844543398	0.85071244649866
BRAF	18.0527354097893	-0.473890578956467	0.340161767953189	-1.39313298436784	0.16357958038379	0.731301313400715
BRAP	3.105578966368	-0.125557892659742	0.725368775404146	-0.173095254327409	0.862576555146201	0.983974954194638
BRAT1	1.02735664288557	0.430967119053095	0.885022362266997	0.486956191648273	0.626289376615664	NA
BRCA1	0.90470723072348	-1.0826412855275	1.15118491883953	-0.940458190347797	0.3469825859476	NA
BRCA2	0.289010654102462	-0.377212341022684	2.32946566951177	-0.161930843609189	0.871360313664713	NA
BRCC3	2.56786895072712	-0.64744408195681	0.773164668293277	-0.837394811878834	0.402370681027778	NA
BRD1	2.5296140510025	-0.500331513087837	0.622918826721646	-0.803204994976677	0.421856258931304	NA
BRD2	2.80060760322649	0.284297293506162	0.732252482132696	0.388250365062802	0.697830764724048	0.955895258533723
BRD3	1.3740781559281	-0.525878213687594	0.834499925794703	-0.630171672198527	0.528582271030798	NA
BRD7	3.80222697977342	0.637774691243889	0.750526854878795	0.849769314846016	0.395453352791766	0.855611173266417
BRD8	3.29140007897738	-0.630339729319566	0.81762956236186	-0.770935590316382	0.440745110262809	0.867998413787987
BRD9	2.32647560054567	-1.03413220470727	0.963198708493139	-1.07364367870167	0.282982413137268	NA
BRDT	0.158051802245339	0.718801816492762	2.66145935073518	0.270078074382089	0.787100189637874	NA
BRF1	4.18557165059519	-1.73961758087506	0.942329831927041	-1.84608140582538	0.0648803862669601	0.578363257223788
BRF2	0.297639202206827	-0.920781366617071	2.02329486217579	-0.455090053274237	0.649044453641855	NA
BRI3	1.83268591604204	-0.108055963999294	0.753664129622109	-0.143374163307299	0.885994686840795	NA
BRI3BP	1.6698171090934	0.0164607494987624	0.949292214909827	0.01734002369368	0.986165356106201	NA
BRICD5	0.162560122385102	1.35713440282331	2.74960754694784	0.493573857232744	0.621607167456359	NA
BRINP1	68.0163579004331	0.608865546811585	0.656008239108111	0.928137042363035	0.353336486978365	0.843227123922658
BRINP2	9.73380766197367	0.0825842806321392	0.967249821548651	0.0853805074886596	0.931958889339676	0.984549978934005
BRINP3	40.0824871263019	-0.406289798605839	0.83141653504945	-0.488671780603538	0.625074085381237	0.932983728880358
BRIP1	0.090681726766881	-1.20353281605879	3.82213210940671	-0.314885195385256	0.752848822616231	NA
BRIX1	0.516308052992415	0.61873296932067	1.21726488506247	0.508297722963492	0.611244566689746	NA
BRK1	1.14175683944389	0.407296291990454	1.20504158227504	0.337993558049263	0.735368042340554	NA
BRMS1	0.583717256092567	0.856333415086188	1.20840776435213	0.708646071589336	0.478544138458568	NA
BRMS1L	2.28166436589509	-0.345644304046742	0.823552574552037	-0.41969913606882	0.67470525630753	NA
BROX	1.3798047144235	0.218988045100589	1.15202396954059	0.190089833971006	0.849238736158757	NA
BRPF1	0.515449980170039	-0.198824434275992	1.54850681327605	-0.12839751983742	0.897834393795628	NA
BRPF3	0.872395985013052	-1.94438367749887	1.38715715787118	-1.40170395723787	0.161003668453733	NA
BRSK1	3.98260256565823	-0.248732540736039	0.629339667436501	-0.39522781354178	0.692674767866518	0.955895258533723
BRWD1	12.5121473243681	0.576894142252126	0.297379847449133	1.93992345883762	0.0523889926448902	0.571467534894825
BRWD3	4.5446461572316	0.280118413911588	0.641915742473055	0.436378788331938	0.662561926260255	0.949067845246934
BSCL2	0.346594176805685	-2.02394752259137	2.74465009111165	-0.737415501212987	0.460869711641164	NA
BSDC1	2.36366403122364	-0.126465457975415	0.682706349966982	-0.18524136765614	0.853039723823379	NA
BSN	1.6636563046234	-0.719388026240905	0.888622497143458	-0.809554145380554	0.418196471511961	NA
BSPRY	0.0182726750076658	0.323380813423621	4.21933705106281	0.0766425648176565	0.938907896689754	NA
BST1	0.950387735701343	-1.35155820007677	1.72303162432673	-0.784407077034867	0.432801287115733	NA
BST2	0	NA	NA	NA	NA	NA
BSX	0.0120283187017715	-0.65682155637264	4.23449464339992	-0.155112147182992	0.87673290602259	NA
BTAF1	6.76005666777708	0.282414748917892	0.389625736605389	0.724835970483951	0.468552665614787	0.877360162019656
BTBD1	2.39008729426834	-0.0573958757798742	0.614869843697875	-0.0933463827640188	0.925628384798298	NA
BTBD10	3.35083080767669	-0.0451220044827142	0.696290287415497	-0.0648034380174953	0.948330504064471	0.987789103647159
BTBD11	0.653417647939662	-1.5094170949948	1.62270499227947	-0.930185771397962	0.352274907597281	NA
BTBD16	0.326642436009165	-1.90858845678295	2.38987905549476	-0.798612989387375	0.424514853436527	NA
BTBD17	0.0705389318257394	0.352266227472852	3.89735003685536	0.0903860890455412	0.927980410776846	NA
BTBD18	0.0594065974338254	-0.971705976972631	4.2333864496124	-0.229533964956494	0.818453924984214	NA
BTBD19	0.0498899651716014	-0.886999603945674	4.23367583115879	-0.209510515051147	0.834049727706539	NA
BTBD2	2.1204306444153	0.117283882475133	0.680815939261761	0.172269589637266	0.863225590868552	NA
BTBD3	3.0355550996534	-0.111952938374279	0.80687865744127	-0.13874817153957	0.889649150830501	0.983974954194638
BTBD6	0.65763763237045	-0.10801689712309	1.30925347199601	-0.0825026623442241	0.934247001309598	NA
BTBD7	9.55757987121365	-0.0113934465666497	0.443490491194079	-0.0256903965087804	0.979504283806268	0.99510598368631
BTBD9	18.7617362075178	-0.234655183628023	0.241839204623404	-0.970294225013816	0.331899855036166	0.833688652784547
BTC	0.168387869891427	0.676163328696615	3.67161681033885	0.184159557934427	0.853888284893062	NA
BTD	2.67642929917556	0.447023165705308	0.672689834843164	0.664530876714572	0.506350593659789	NA
BTF3	1.35920989649715	0.782109749853806	0.985681692282112	0.793470910515764	0.427503510961186	NA
BTF3L4	4.41817973522608	-0.339434198124617	0.557294504682992	-0.609075085564855	0.542474670828121	0.899702322004843
BTG1	1.45401942399114	1.63726211112994	0.946246979569777	1.73026931285354	0.0835821695876287	NA
BTG3	1.00353807650105	1.28756567228212	1.12990127582418	1.13953820553298	0.25447874253905	NA
BTG4	0.0498899651716014	-0.886999603945674	4.23367583115879	-0.209510515051147	0.834049727706539	NA
BTK	0.0227446279800096	-0.747821581014813	4.23418642101001	-0.176615176248293	0.85981067256513	NA
BTLA	0.0227446279800096	-0.747821581014813	4.23418642101001	-0.176615176248293	0.85981067256513	NA
BTN1A1	0	NA	NA	NA	NA	NA
BTNL10	0	NA	NA	NA	NA	NA
BTRC	12.3945738621788	-0.284382862226274	0.337258597311838	-0.843219015002088	0.399105965716561	0.855611173266417
BUB1	0	NA	NA	NA	NA	NA
BUB1B	0.214987433427415	-1.38091945318276	4.1005172970627	-0.336767132813207	0.736292451463842	NA
BUB3	0.600384238696266	-1.66726972266518	1.52620067976798	-1.09243151622672	0.274643476616663	NA
BUD13	0.655684734844415	-0.253275632439865	1.22300782019228	-0.207092406326596	0.835937692426093	NA
BUD31	0.511233507943992	0.241965536603731	1.30937013693584	0.184795368229471	0.853389540909796	NA
BVES	0.39678488292928	-0.734928939046189	1.5306360969337	-0.480146091235181	0.6311235163025	NA
BYSL	0.420572421757187	0.163173075802783	1.89030073856208	0.0863212252283762	0.93121106615798	NA
BZW1	1.80164084102364	0.660694452537722	1.27722247926785	0.517290028371923	0.604953713890649	NA
BZW2	2.40739642523652	-0.638707211600673	0.746808840169453	-0.855248595418004	0.392413538710315	NA
C10orf32	0.058094588010292	-0.954630954027322	4.2334435324481	-0.225497504976825	0.821592266133713	NA
C12orf5	2.11651327817973	1.03911002159705	0.72265754378218	1.43790102315774	0.150462139370933	NA
C15orf26	0.731470002003758	-1.94804233575621	1.80402325606307	-1.0798321635872	0.280216925680346	NA
C15orf27	0.385221548830235	-2.29507547602331	2.2579234178408	-1.0164540824941	0.309413202779003	NA
C16orf93	0.957111857237308	-3.03439208646588	2.92451656220737	-1.03757049136886	0.299470061888586	NA
C17orf59	0.242116019675822	0.0224803859488089	2.57424748719626	0.00873279902597609	0.993032323045932	NA
C17orf70	1.00603719589464	-0.0191175523016355	1.15228867067162	-0.0165909400901188	0.986762952325739	NA
C17orf85	1.69284805767875	0.346103996297089	0.872303362535111	0.39677021912564	0.691536913654654	NA
C19orf40	0.0882482188269914	-1.16638855959046	3.8452679618039	-0.303330891676866	0.761637706324605	NA
C1D	0.83466628277211	-0.859129478299641	1.24682514353163	-0.689053699916703	0.490789474990769	NA
C1GALT1	4.04208576296446	-0.324312159927425	0.605431802174868	-0.535670836520994	0.59218606253648	0.920386143030683
C1GALT1C1	0.548668751563409	0.696637645234114	1.17948614411626	0.590628087247331	0.554769641274782	NA
C1QB	0.0679057777623898	-1.08504430082447	4.23302295427566	-0.256328470822133	0.7976972149019	NA
C1QBP	0.876460690710248	0.180867139986632	1.25906868265284	0.143651527894052	0.88577564921678	NA
C1QL1	5.72282662410962	0.224909115126984	0.772505509722474	0.291142409078458	0.770942406313546	0.967385765040542
C1QL2	0.515890790282608	-2.60012597272712	2.43049031148232	-1.0697948312912	0.284711669361502	NA
C1QL3	0.0139693647651546	-0.67404911847158	4.23444545200101	-0.159182383174414	0.873525183074162	NA
C1QL4	0	NA	NA	NA	NA	NA
C1QTNF1	0.0706999200605649	-0.989744021392917	4.23332681959013	-0.233798160069471	0.815141678046817	NA
C1QTNF2	0.16093031807209	-1.51400517610213	3.50158028085796	-0.432377685120834	0.665466933858219	NA
C1QTNF3	0.0104195241250808	-0.642046035324701	4.23453726376952	-0.151621297755014	0.87948563443963	NA
C1QTNF4	0.754640631687568	0.0409984357875205	1.30897014146843	0.0313211390303584	0.975013432168798	NA
C1QTNF5	0	NA	NA	NA	NA	NA
C1QTNF6	0.0884654948525895	-0.223537624435344	3.05819796951005	-0.0730945565538902	0.94173087331371	NA
C1QTNF7	0.141238851886304	-0.050308637766439	2.8076282310941	-0.0179185538916006	0.985703827524985	NA
C1S	0.823865548151669	-1.27931568245373	1.5022514513666	-0.85159889929874	0.394436750734344	NA
C1orf110	0.0854042809007515	-1.15298225265479	3.87204146795873	-0.297771153071515	0.765877832855359	NA
C1orf177	0.893084212219812	-1.5772467531214	2.94927558870729	-0.534791241334193	0.592794220270012	NA
C2	0.292109895205339	1.35686571067577	1.60270521717363	0.846609654811384	0.397212730668423	NA
C2CD2	0.942902081178076	-0.812948562771518	1.18374979963125	-0.686757085851049	0.492235816845278	NA
C2CD2L	0.588495651088811	0.779564135408584	1.38103482019169	0.564478262250026	0.572428689912496	NA
C2CD3	2.56216184211212	-0.462925116139938	0.603752331919249	-0.766746713289472	0.443232123967667	NA
C2CD4A	0.120153508042569	-0.754780805815786	4.23415980968833	-0.178259876750222	0.85851888779844	NA
C2CD4B	0.0259976834669261	-0.784150293141993	4.23404878149423	-0.185201053084055	0.853071343139158	NA
C2CD4C	0.762663976155976	-1.96185529880911	1.69747729457166	-1.15574759384582	0.24778441450466	NA
C2CD4D	0.0142840397598238	-0.676783356131278	4.2344376940494	-0.159828389276421	0.873016260141458	NA
C2orf43	5.67807942388963	-0.183118838410261	0.577215964709387	-0.317244930157911	0.751057759962837	0.967385765040542
C3AR1	0.0511215652434156	-0.754780804970003	4.23415980969156	-0.178259876550334	0.858518887955414	NA
C4BPA	0.0303009937094373	0.19944675459439	4.21896549861107	0.0472738529528269	0.962294967097903	NA
C4BPB	0.0120283187017715	-0.65682155637264	4.23449464339992	-0.155112147182992	0.87673290602259	NA
C4orf29	5.99054264217849	0.0449687481014122	0.595344050369927	0.0755340514001443	0.939789805811673	0.984714388869102
C5	1.66739920591875	0.526465635499386	0.886075710127864	0.594154234770091	0.552408959207296	NA
C5AR2	0.0783424768006223	-0.989744025335463	4.23332681957717	-0.233798161001498	0.815141677323216	NA
C6	0.0859225531688164	1.67385836949133	4.16778146208301	0.401618555272031	0.687964771968133	NA
C6orf165	0.0182726750076658	0.323380813423621	4.21933705106281	0.0766425648176565	0.938907896689754	NA
C7	0.0142840397598238	-0.676783356131278	4.2344376940494	-0.159828389276421	0.873016260141458	NA
C8A	0.0640809351491352	-0.754780805168481	4.2341598096908	-0.178259876597241	0.858518887918577	NA
