genes	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	DEG	HARs.Intron	HARs.Flanking	HARs.FlankingandIntron	HARs.Intron.Simp	HARs.Flanking.Simp	HARs.FlankingandIntron.Simp	hCONDELs.Intron	hCONDELs.Flanking	hCONDELs.FlankingandIntron	hCONDELs.Intron.Simp	hCONDELs.Flanking.Simp	hCONDELs.FlankingandIntron.Simp	HARorhCONDEL	HARandhCONDEL
MYO10	12.1689568907642	1.99429159138552	0.485888486472364	4.10442240742197	4.05326280502088e-05	0.00159233425999214	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
MYO3B	15.7676402477556	-2.21639723025239	0.556818022631828	-3.98046963310648	6.87792510461149e-05	0.00240299309463442	TRUE	NA	HARsv2_1516	HARsv2_1516	FALSE	TRUE	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE
MYO6	118.848788245531	1.20714851009057	0.168873612084203	7.14823645442409	8.7899809617921e-13	2.92559866344981e-10	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
NARF	20.6116320984359	0.857028298455986	0.211045059634544	4.06087827850629	4.88884564179176e-05	0.00183630559498272	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
NAV1	157.693677732996	-0.505049748245433	0.141828758483989	-3.560982650091	0.00036946949905716	0.0081080284573313	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
NBAS	162.556997063053	0.849267842508571	0.144550473160296	5.87523391616156	4.22246685407933e-09	6.40425289184538e-07	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
NBEAL1	64.2442274037867	0.563331186047709	0.147162312971874	3.82795822294104	0.000129210680894191	0.00376691576271093	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
NCKAP5L	25.1056334896073	-1.17658284430253	0.219172938725819	-5.3682852050198	7.94887842492561e-08	8.35468958661918e-06	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
NCOA3	44.2436994907467	-0.936719333416353	0.197839751168071	-4.73473772528444	2.19338548854678e-06	0.000147576014373904	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
NCOR1	143.06852386681	-0.536069430954862	0.113827166636281	-4.70950342344722	2.48321043509112e-06	0.000162589220946786	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
